Game Code,Date,Visit Team Code,Home Team Code,Stadium Code,Site,Home Rush Att,Home Rush Yard,Home Rush TD,Home Pass Att,Home Pass Comp,Home Pass Yard,Home Pass TD,Home Pass Int,Home Pass Conv,Home Kickoff Ret,Home Kickoff Ret Yard,Home Kickoff Ret TD,Home Punt Ret,Home Punt Ret Yard,Home Punt Ret TD,Home Fum Ret,Home Fum Ret Yard,Home Fum Ret TD,Home Int Ret,Home Int Ret Yard,Home Int Ret TD,Home Misc Ret,Home Misc Ret Yard,Home Misc Ret TD,Home Field Goal Att,Home Field Goal Made,Home Off XP Kick Att,Home Off XP Kick Made,Home Off 2XP Att,Home Off 2XP Made,Home Def 2XP Att,Home Def 2XP Made,Home Safety,Home Points,Home Punt,Home Punt Yard,Home Kickoff,Home Kickoff Yard,Home Kickoff Touchback,Home Kickoff Out-Of-Bounds,Home Kickoff Onside,Home Fumble,Home Fumble Lost,Home Tackle Solo,Home Tackle Assist,Home Tackle For Loss,Home Tackle For Loss Yard,Home Sack,Home Sack Yard,Home QB Hurry,Home Fumble Forced,Home Pass Broken Up,Home Kick/Punt Blocked,Home 1st Down Rush,Home 1st Down Pass,Home 1st Down Penalty,Home Time Of Possession,Home Penalty,Home Penalty Yard,Home Third Down Att,Home Third Down Conv,Home Fourth Down Att,Home Fourth Down Conv,Home Red Zone Att,Home Red Zone TD,Home Red Zone Field Goal,Away Rush Att,Away Rush Yard,Away Rush TD,Away Pass Att,Away Pass Comp,Away Pass Yard,Away Pass TD,Away Pass Int,Away Pass Conv,Away Kickoff Ret,Away Kickoff Ret Yard,Away Kickoff Ret TD,Away Punt Ret,Away Punt Ret Yard,Away Punt Ret TD,Away Fum Ret,Away Fum Ret Yard,Away Fum Ret TD,Away Int Ret,Away Int Ret Yard,Away Int Ret TD,Away Misc Ret,Away Misc Ret Yard,Away Misc Ret TD,Away Field Goal Att,Away Field Goal Made,Away Off XP Kick Att,Away Off XP Kick Made,Away Off 2XP Att,Away Off 2XP Made,Away Def 2XP Att,Away Def 2XP Made,Away Safety,Away Points,Away Punt,Away Punt Yard,Away Kickoff,Away Kickoff Yard,Away Kickoff Touchback,Away Kickoff Out-Of-Bounds,Away Kickoff Onside,Away Fumble,Away Fumble Lost,Away Tackle Solo,Away Tackle Assist,Away Tackle For Loss,Away Tackle For Loss Yard,Away Sack,Away Sack Yard,Away QB Hurry,Away Fumble Forced,Away Pass Broken Up,Away Kick/Punt Blocked,Away 1st Down Rush,Away 1st Down Pass,Away 1st Down Penalty,Away Time Of Possession,Away Penalty,Away Penalty Yard,Away Third Down Att,Away Third Down Conv,Away Fourth Down Att,Away Fourth Down Conv,Away Red Zone Att,Away Red Zone TD,Away Red Zone Field Goal,Attendance,Duration,Stadium,City,State,Capacity,Surface,Year Opened,Home Team Name,Home Conference Code,Away Team Name,Away Conference Code,Home Conference,Home Subdivision,Away Conference,Away Subdivision,Home Win
66046520111105,11/05/2011,66,465,89,Home,35,182,1,24,14,137,2,0,0,6,93,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,21,9,299,3,188,2,0,1,1,0,24,52,3.0,9,1.0,2,0,2,7,1,9,6,2,1872,9,84,13,3,1,1,2,2,0,34,185,2,34,21,231,5,0,0,1,14,0,5,42,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,48,5,198,8,498,1,1,0,3,0,22,60,3.0,14,2.0,9,0,1,1,1,8,11,1,1728,4,53,17,11,1,1,4,4,0,26281,200.0,Sam Boyd Stadium,Las Vegas,NV,36800,TurfTech,1971,UNLV,5486,Boise State,5486,Mountain West Conference,FBS,Mountain West Conference,FBS,0
140054520111105,11/05/2011,140,545,110,Home,37,179,1,38,24,218,1,1,0,6,86,0,1,9,0,0,0,0,2,44,0,0,0,0,4,3,2,2,0,0,0,0,0,23,5,234,6,369,0,0,0,2,1,44,24,9.0,32,2.0,16,7,0,5,0,8,11,0,1772,4,20,17,6,1,0,3,2,1,37,152,2,32,19,214,0,2,0,6,112,0,1,0,0,0,0,0,1,12,0,0,0,0,4,4,2,2,0,0,0,0,0,26,5,219,7,444,0,1,0,1,0,46,31,9.0,44,3.0,26,6,1,4,0,6,11,0,1828,2,20,13,2,1,1,4,2,2,49362,202.0,Heinz Field,Pittsburgh,PA,64450,Grass,2001,Pittsburgh,823,Cincinnati,823,Big East Conference,FBS,Big East Conference,FBS,0
193041520111105,11/05/2011,193,415,30,Home,39,265,4,21,14,202,3,0,0,2,33,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,7,7,0,0,0,0,0,49,2,89,8,536,0,0,0,0,0,40,36,4.0,4,0.0,0,1,0,2,0,12,10,2,1803,5,36,9,6,1,1,6,6,0,33,148,1,32,22,194,1,1,0,8,154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,14,3,110,2,137,0,0,1,1,1,37,22,1.0,1,0.0,0,0,0,2,0,7,10,1,1797,6,30,14,6,4,2,3,2,0,62053,186.0,Sun Life Stadium,Miami,FL,75235,Grass,1987,Miami (Florida),821,Duke,821,Atlantic Coast Conference,FBS,Atlantic Coast Conference,FBS,1
231077220111105,11/05/2011,231,772,148,Home,47,181,1,24,8,143,0,1,0,4,80,0,1,5,0,0,0,0,1,27,0,0,0,0,3,1,1,1,0,0,0,0,0,10,4,145,2,131,0,0,0,2,1,20,34,7.0,28,2.0,16,0,0,2,0,11,7,4,2146,7,55,13,5,0,0,3,1,1,27,52,0,20,10,128,0,1,0,2,74,0,0,0,0,0,0,0,1,15,0,1,0,0,3,3,0,0,0,0,0,0,0,9,5,241,4,239,0,0,0,1,0,33,42,9.0,27,3.0,12,0,0,3,1,3,3,2,1454,8,70,12,2,2,1,1,0,1,15293,164.0,L.T. Smith Stadium,Bowling Green,KY,17500,AstroPlay,1968,Western Kentucky,818,Florida International,818,Sun Belt Conference,FBS,Sun Belt Conference,FBS,1
288000920111105,11/05/2011,288,9,2,Home,33,115,0,31,17,154,1,1,0,9,189,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,13,7,265,2,105,0,0,1,0,0,31,60,1.0,1,0.0,0,0,1,3,0,7,8,2,1922,6,62,13,3,0,0,3,1,1,32,166,4,51,43,488,3,0,0,2,28,0,0,0,0,0,0,0,1,54,1,0,0,0,0,0,8,8,0,0,0,0,0,56,1,18,9,533,0,0,0,1,1,37,36,10.0,29,5.0,21,0,0,2,0,9,22,3,1678,8,77,12,8,2,1,8,7,0,13909,205.0,Legion Field,Birmingham,AL,71594,FieldTurf,1927,UAB,24312,Houston,24312,Conference USA,FBS,Conference USA,FBS,0
295063020111105,11/05/2011,295,630,18,Home,25,68,2,42,29,289,1,0,0,5,159,0,0,0,0,0,0,0,1,3,0,0,0,0,4,2,3,3,0,0,0,0,1,29,7,280,5,325,0,0,1,1,1,31,52,8.0,38,5.0,31,2,2,2,0,3,14,0,1771,3,25,17,5,1,0,5,2,2,46,183,3,20,13,162,1,1,0,5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,0,0,0,32,6,259,6,357,0,1,0,2,2,38,34,4.0,7,0.0,0,2,0,3,0,8,7,2,1829,3,14,14,6,0,0,4,4,0,10621,187.0,Spartan Stadium,San Jose,CA,30000,Grass,1933,San Jose State,923,Idaho,923,Western Athletic Conference,FBS,Western Athletic Conference,FBS,0
306051820111105,11/05/2011,306,518,99,Home,46,346,4,11,5,55,0,1,0,4,86,0,0,0,0,0,0,0,1,14,0,0,0,0,2,2,4,4,0,0,0,0,0,34,2,84,7,443,1,1,0,2,1,48,22,7.0,26,4.0,22,0,0,2,0,12,2,3,1746,3,25,9,3,0,0,5,3,1,49,159,1,21,11,174,1,1,0,5,92,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,2,2,0,0,0,0,0,20,3,122,5,334,1,0,0,0,0,30,36,9.0,48,6.0,41,0,2,1,0,9,10,0,1854,6,62,17,10,1,0,4,1,2,105195,183.0,Ohio Stadium,Columbus,OH,101568,Grass,1922,Ohio State,827,Indiana,827,Big Ten Conference,FBS,Big Ten Conference,FBS,1
327052120111105,11/05/2011,327,521,104,Home,17,73,2,46,36,502,4,2,1,8,129,0,1,2,0,0,0,0,1,47,0,0,0,0,3,3,5,5,1,1,0,0,0,52,2,102,10,644,2,0,0,2,2,71,10,5.0,23,2.0,12,1,1,8,0,6,20,0,1151,3,35,9,4,0,0,7,4,2,51,276,4,39,22,231,1,1,0,8,203,0,1,6,0,0,0,0,2,60,1,0,0,0,1,1,6,6,0,0,0,0,0,45,5,167,8,421,0,0,0,1,1,56,14,2.0,8,0.0,0,0,1,4,0,13,12,2,2449,5,40,18,9,2,2,7,5,1,58895,210.0,Boone Pickens Stadium at Lewis Field,Stillwater,OK,53000,AstroPlay,1920,Oklahoma State,25354,Kansas State,25354,Big 12 Conference,FBS,Big 12 Conference,FBS,1
328031120111105,11/05/2011,328,311,40,Home,49,251,1,30,16,175,0,1,0,2,54,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,13,2,89,4,266,2,0,0,4,2,43,24,4.0,9,2.0,7,2,2,2,0,14,9,2,1843,3,35,15,7,2,2,4,1,1,39,174,1,22,13,127,0,0,0,2,41,0,1,12,0,0,0,0,1,29,0,0,0,0,3,1,1,1,0,0,0,0,0,10,4,162,3,189,1,0,0,2,1,54,22,7.0,22,1.0,5,2,3,1,0,9,6,2,1757,4,30,14,4,1,1,2,0,1,51575,184.0,Trice Stadium,Ames,IA,50000,Grass,1975,Iowa State,25354,Kansas,25354,Big 12 Conference,FBS,Big 12 Conference,FBS,1
365000820111105,11/05/2011,365,8,5,Home,31,96,0,29,16,199,0,2,0,2,49,0,0,0,0,0,0,0,2,14,0,0,0,0,6,2,0,0,0,0,0,0,0,6,2,79,3,186,0,0,0,1,0,31,46,5.0,8,1.0,3,5,0,0,0,8,7,2,1806,6,33,13,5,0,0,1,0,1,41,148,0,17,9,91,0,2,0,3,49,0,1,0,0,0,0,0,2,33,0,1,21,0,3,3,0,0,0,0,0,0,0,9,6,229,2,136,0,0,0,0,0,30,32,6.0,26,2.0,6,2,1,2,1,9,4,2,1794,7,56,11,3,0,0,3,0,3,101821,201.0,Bryant-Denny Stadium,Tuscaloosa,AL,101821,Grass,1929,Alabama,911,LSU,911,Southeastern Conference,FBS,Southeastern Conference,FBS,0
366009620111105,11/05/2011,366,96,13,Home,31,115,0,49,39,290,3,2,0,8,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,21,6,233,4,230,0,0,0,2,1,40,14,4.0,11,1.0,8,1,1,5,0,10,15,0,2266,4,30,14,7,1,0,2,2,0,29,166,1,33,19,384,4,0,0,4,59,0,2,2,0,0,0,0,2,-2,0,0,0,0,3,2,5,5,0,0,0,0,0,41,5,245,8,475,0,0,0,3,0,62,14,6.0,17,3.0,12,2,1,2,0,7,12,0,1334,4,36,15,6,1,0,2,1,1,27965,203.0,Bulldog Stadium,Fresno,CA,41000,Grass,1980,Fresno State,923,Louisiana Tech,923,Western Athletic Conference,FBS,Western Athletic Conference,FBS,0
367076820111105,11/05/2011,367,768,143,Home,34,123,2,44,31,410,3,0,0,7,234,0,0,0,0,0,0,0,1,15,0,0,0,0,2,0,5,5,0,0,0,0,0,35,3,62,6,341,0,0,0,3,2,40,28,9.0,31,4.0,22,0,0,0,0,10,18,0,1754,5,30,14,8,1,0,6,4,0,33,105,3,27,21,246,1,1,0,6,127,0,1,0,0,0,0,0,0,0,0,1,94,1,1,1,5,5,0,0,0,0,0,38,6,203,7,453,0,0,0,0,0,52,26,4.0,37,3.0,34,0,3,4,1,7,8,0,1846,3,25,13,5,1,1,5,4,1,57287,205.0,Mountaineer Field,Morgantown,WV,63500,FieldTurf,1980,West Virginia,823,Louisville,823,Big East Conference,FBS,Big East Conference,FBS,0
418031220111105,11/05/2011,418,312,41,Home,35,131,2,21,14,171,1,0,0,3,56,0,2,28,0,0,0,0,1,5,0,0,0,0,1,1,3,3,0,0,0,0,0,24,5,200,5,263,0,0,0,0,0,39,40,4.0,30,2.0,28,1,1,4,0,6,8,1,1794,5,29,12,4,2,1,3,3,0,37,127,0,38,18,196,2,1,0,5,90,0,2,17,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,16,5,197,4,246,0,1,0,2,1,32,38,6.0,18,2.0,10,0,0,2,0,10,10,2,1806,3,20,16,7,2,1,5,2,1,70585,191.0,Kinnick Stadium,Iowa City,IA,70000,FieldTurf,1929,Iowa,827,Michigan,827,Big Ten Conference,FBS,Big Ten Conference,FBS,1
419069420111105,11/05/2011,419,694,114,Home,45,120,2,33,23,291,1,0,0,1,39,0,3,19,0,1,3,0,2,39,0,0,0,0,1,1,3,3,0,0,0,0,0,24,5,190,4,238,0,0,0,2,0,35,14,3.0,5,0.0,0,3,2,4,0,9,13,0,2354,4,45,17,10,2,0,4,2,1,21,97,0,31,18,133,0,2,0,4,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,257,1,59,0,0,0,2,1,52,30,7.0,19,1.0,6,1,0,3,0,5,8,0,1246,1,10,11,3,1,0,1,0,0,88211,159.0,Neyland Stadium,Knoxville,TN,102037,Grass,1921,Tennessee,911,Middle Tennessee,818,Southeastern Conference,FBS,Sun Belt Conference,FBS,1
428041620111105,11/05/2011,428,416,68,Home,28,106,2,34,23,296,2,0,0,5,117,0,1,11,0,0,0,0,2,0,0,0,0,0,1,1,4,4,0,0,0,0,0,31,5,175,6,369,1,0,0,1,1,29,50,4.0,12,2.0,8,4,1,2,0,5,12,2,1532,5,40,13,4,2,1,4,3,0,40,120,0,34,19,295,3,2,0,4,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,24,5,183,5,317,0,0,0,1,0,28,36,4.0,16,2.0,13,3,1,2,0,5,16,1,2068,8,73,14,6,1,0,3,2,1,72219,201.0,Spartan Stadium,East Lansing,MI,73000,Grass,1923,Michigan State,827,Minnesota,827,Big Ten Conference,FBS,Big Ten Conference,FBS,1
433033420111105,11/05/2011,433,334,53,Home,31,115,2,36,19,283,2,0,0,3,59,0,1,3,0,0,0,0,1,22,0,0,0,0,2,1,4,3,0,0,0,0,0,30,6,251,6,362,3,0,0,1,0,36,46,10.0,33,3.0,15,3,0,2,0,8,10,2,1703,5,42,13,5,0,0,3,3,0,42,205,0,30,14,197,1,1,0,3,42,0,1,4,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,13,6,268,4,265,1,0,0,0,0,31,32,4.0,14,1.0,3,4,0,1,0,9,9,1,1897,11,93,17,7,2,0,4,1,2,56882,201.0,Commonwealth Stadium,Lexington,KY,67606,Grass,1973,Kentucky,911,Mississippi,911,Southeastern Conference,FBS,Southeastern Conference,FBS,1
434005120111105,11/05/2011,434,51,132,Home,42,280,3,41,27,406,3,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,4,1,1,0,0,0,42,4,112,7,398,2,0,0,3,1,57,18,6.0,24,1.0,8,1,1,2,0,13,16,2,1762,8,74,15,8,1,1,5,2,0,40,243,2,46,33,325,3,0,0,5,94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,1,1,0,0,0,39,4,149,5,309,3,0,2,3,1,52,20,7.0,41,3.0,26,4,3,2,1,13,17,2,1838,6,57,15,7,3,1,5,4,1,40194,225.0,Floyd Casey Stadium,Waco,TX,50000,Prestige System,1950,Baylor,25354,Missouri,25354,Big 12 Conference,FBS,Big 12 Conference,FBS,1
457049020111105,11/05/2011,457,490,82,Home,41,126,0,33,16,164,1,1,0,1,21,0,2,-4,0,0,0,0,3,35,0,0,0,0,3,2,1,1,0,0,0,0,0,13,7,265,4,249,0,0,0,2,0,28,38,6.0,52,4.0,48,3,1,4,0,6,8,2,2029,3,23,21,8,1,1,4,1,2,28,3,0,30,16,162,0,3,0,4,82,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,279,1,54,0,0,0,2,0,37,42,5.0,17,2.0,11,6,1,4,0,2,10,1,1571,7,51,14,4,1,0,0,0,0,57583,214.0,Carter Finley Stadium,Raleigh,NC,56800,Grass,1966,North Carolina State,821,North Carolina,821,Atlantic Coast Conference,FBS,Atlantic Coast Conference,FBS,1
472025720111105,11/05/2011,472,257,36,Home,37,258,3,33,26,369,6,0,0,4,107,0,2,19,0,0,0,0,1,51,0,0,0,0,0,0,9,9,0,0,0,0,0,63,3,107,10,625,2,0,0,1,1,38,30,2.0,7,0.0,0,7,5,1,0,12,16,1,1795,1,5,12,8,1,1,6,5,0,31,126,1,36,20,276,1,1,0,7,154,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,16,6,228,4,235,0,0,0,6,2,42,36,3.0,6,1.0,3,0,1,2,0,6,13,0,1805,8,52,16,7,1,0,2,1,1,92746,185.0,Sanford Stadium,Athens,GA,92746,Grass,1929,Georgia,911,New Mexico State,923,Southeastern Conference,FBS,Western Athletic Conference,FBS,1
473062620111105,11/05/2011,473,626,16,Home,48,215,5,24,16,271,0,0,0,2,24,0,5,13,0,0,0,0,2,0,0,0,0,0,0,0,5,5,0,0,0,0,0,35,5,187,6,405,2,0,0,1,0,35,14,7.0,25,3.0,14,0,0,2,0,11,11,1,1978,3,33,12,5,1,0,6,5,0,29,74,1,20,10,88,0,2,0,4,83,0,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,9,356,2,107,0,0,0,1,0,54,14,6.0,15,1.0,9,0,0,2,0,3,5,0,1622,9,67,14,4,0,0,1,1,0,28362,164.0,Qualcomm Stadium,San Diego,CA,71294,Grass,1967,San Diego State,5486,New Mexico,5486,Mountain West Conference,FBS,Mountain West Conference,FBS,1
498067120111105,11/05/2011,498,671,56,Home,17,54,1,51,31,356,4,1,0,6,81,0,4,22,0,0,0,0,0,0,0,0,0,0,1,1,3,3,2,0,0,0,0,36,8,291,6,381,1,0,1,2,0,51,32,8.0,25,2.0,8,2,1,1,0,3,15,1,1411,5,25,18,9,0,0,3,3,0,39,198,4,43,33,258,1,0,0,5,125,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,5,5,0,0,0,0,0,35,8,219,6,347,0,0,0,1,0,35,10,4.0,20,2.0,15,4,0,3,0,8,17,1,2189,7,53,15,6,1,1,4,4,0,28176,217.0,Cajun Field,Lafayette,LA,31000,Grass,1971,Louisiana-Lafayette,818,Louisiana-Monroe,818,Sun Belt Conference,FBS,Sun Belt Conference,FBS,1
509046320111105,11/05/2011,509,463,84,Home,35,122,1,37,28,289,2,0,0,5,115,0,1,0,0,0,0,0,2,48,0,0,0,0,1,1,2,2,1,1,0,0,0,25,4,190,4,264,1,0,1,2,2,35,50,2.0,10,1.0,7,3,0,1,0,6,14,1,1554,6,41,17,10,2,1,5,3,1,54,207,3,24,16,261,1,2,0,3,83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,0,0,0,0,28,2,84,5,323,0,0,0,1,1,40,54,8.0,27,1.0,10,1,2,2,0,15,9,1,2046,2,20,12,7,2,2,4,3,0,85115,195.0,Memorial Stadium,Lincoln,NE,81067,FieldTurf,1923,Nebraska,827,Northwestern,827,Big Ten Conference,FBS,Big Ten Conference,FBS,0
513074920111105,11/05/2011,513,749,83,Home,37,110,1,24,17,187,1,0,0,5,136,0,1,-2,0,0,0,0,2,54,0,0,0,0,2,1,2,2,0,0,0,0,0,17,5,187,4,237,0,0,0,1,1,31,38,2.0,10,0.0,0,1,1,2,0,7,13,1,1837,6,55,10,3,0,0,4,2,0,38,175,1,24,14,166,2,2,0,4,115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,24,4,145,5,319,0,0,0,1,0,40,26,7.0,33,3.0,21,0,1,2,0,10,9,1,1763,3,37,12,6,0,0,2,2,0,36307,184.0,Groves Stadium,Winston Salem,NC,31500,FieldTurf,1968,Wake Forest,821,Notre Dame,99001,Atlantic Coast Conference,FBS,Independent,FBS,0
529075620111105,11/05/2011,529,756,139,Home,36,82,0,36,25,196,2,2,0,7,116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,17,4,172,4,242,0,0,0,1,1,44,18,3.0,5,0.0,0,0,1,1,0,4,12,3,2159,3,20,16,8,2,0,3,2,1,39,212,3,25,13,169,1,0,0,4,123,0,0,0,0,1,9,0,2,65,0,0,0,0,4,2,4,4,0,0,0,0,0,34,4,171,7,425,0,0,0,2,1,51,28,12.0,43,6.0,30,0,1,0,0,12,8,0,1441,9,78,12,5,0,0,5,4,1,69407,177.0,Husky Stadium,Seattle,WA,72500,FieldTurf,1920,Washington,905,Oregon,905,Pac-12 Conference,FBS,Pac-12 Conference,FBS,0
559079620111105,11/05/2011,559,796,141,Home,54,364,6,24,18,241,2,0,0,4,88,0,2,25,0,0,0,0,2,12,0,0,0,0,2,2,8,8,0,0,0,0,0,62,3,111,10,622,2,0,0,2,1,31,35,7.0,15,0.0,0,3,2,7,0,16,10,4,2203,4,17,9,4,0,0,8,7,1,29,120,1,29,15,164,1,2,0,7,246,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,17,6,230,4,253,0,0,0,2,0,47,26,5.0,19,1.0,12,4,1,0,0,6,7,1,1397,8,65,11,2,2,0,2,1,1,80566,201.0,Camp Randall Stadium,Madison,WI,79500,FieldTurf,1917,Wisconsin,827,Purdue,827,Big Ten Conference,FBS,Big Ten Conference,FBS,1
648003120111105,11/05/2011,648,31,6,Home,35,136,2,38,20,299,2,1,0,4,178,1,1,0,0,0,0,0,1,9,0,0,0,0,5,3,5,5,0,0,0,0,0,44,0,0,9,612,3,0,0,1,0,31,32,7.0,38,5.0,35,2,2,2,0,6,12,2,1855,9,60,15,5,3,1,7,3,2,33,79,3,25,16,128,0,1,0,6,168,0,0,0,0,0,0,0,1,48,1,0,0,0,0,0,4,4,0,0,0,0,0,28,4,148,5,292,0,0,0,3,3,36,28,7.0,17,1.0,4,2,0,2,0,8,6,3,1745,9,45,12,8,0,0,3,3,0,73804,205.0,Donald W. Reynolds Razorback Stadium,Fayetteville,AR,72000,Sportexe PowerBlade,1938,Arkansas,911,South Carolina,911,Southeastern Conference,FBS,Southeastern Conference,FBS,1
651058720111105,11/05/2011,651,587,86,Home,28,-7,0,41,22,235,1,1,0,4,162,1,1,0,0,0,0,0,1,4,0,0,0,0,3,2,2,2,0,0,0,0,0,20,8,350,4,225,0,0,0,1,1,38,64,11.0,33,3.0,22,7,0,5,0,3,11,1,1745,8,55,16,3,1,1,3,1,2,52,221,1,34,14,160,1,1,0,3,65,0,5,19,0,1,5,0,1,0,0,0,0,0,3,1,2,2,0,0,0,0,0,17,9,295,4,259,0,0,0,2,1,22,52,11.0,51,5.0,33,3,1,6,0,15,6,1,1855,5,46,23,10,0,0,3,2,0,36911,215.0,High Point Solutions Stadium,Piscataway,NJ,52454,FieldTurf,1994,Rutgers,823,South Florida,823,Big East Conference,FBS,Big East Conference,FBS,1
664019620111105,11/05/2011,664,196,81,Home,47,111,2,42,27,309,2,2,0,9,142,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,28,7,223,5,311,1,0,0,1,0,26,50,2.0,3,0.0,0,0,1,2,0,7,16,1,2145,3,35,19,9,3,2,4,3,0,30,137,1,26,17,162,1,0,0,4,56,0,4,116,2,0,0,0,2,176,2,0,0,0,2,2,6,6,0,0,0,0,0,48,4,184,9,550,0,0,0,1,1,44,66,13.0,42,5.0,25,2,1,4,1,5,9,3,1455,8,65,10,3,0,0,3,2,1,50345,183.0,Dowdy Ficklen Stadium,Greenville,NC,43000,Grass,1963,East Carolina,24312,Southern Mississippi,24312,Conference USA,FBS,Conference USA,FBS,0
674052820111105,11/05/2011,674,528,107,Home,17,33,1,30,18,252,1,0,0,5,110,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,13,5,220,3,195,0,0,0,3,1,43,46,2.0,3,0.0,0,0,0,6,0,2,11,0,1180,5,55,9,2,1,0,2,2,0,48,300,2,31,21,207,3,1,0,3,70,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,5,5,0,0,0,0,0,38,2,79,7,408,0,1,0,0,0,27,16,3.0,27,3.0,27,0,2,5,2,15,13,3,2420,6,55,15,10,0,0,5,4,1,42835,194.0,Reser Stadium,Corvallis,OR,35362,FieldTurf,1953,Oregon State,905,Stanford,905,Pac-12 Conference,FBS,Pac-12 Conference,FBS,0
688016420111105,11/05/2011,688,164,25,Home,47,198,3,14,8,113,1,2,0,3,123,0,1,5,0,0,0,0,2,12,0,0,0,0,0,0,4,4,0,0,0,0,0,28,3,105,5,332,1,0,0,4,3,43,28,4.0,23,3.0,16,0,0,6,0,10,7,1,1735,4,55,8,3,0,0,5,4,0,34,90,1,39,24,275,2,2,0,4,75,0,1,6,0,1,0,0,2,16,0,0,0,0,1,0,3,3,0,0,0,0,0,21,5,166,4,233,0,1,0,1,1,40,20,9.0,41,4.0,27,0,3,0,0,6,15,1,1865,5,35,14,7,2,1,4,3,0,38769,191.0,Rentschler Field,Hartford,CT,40000,Grass,2003,Connecticut,823,Syracuse,823,Big East Conference,FBS,Big East Conference,FBS,1
695043020111105,11/05/2011,695,430,77,Home,40,288,4,29,17,282,3,1,0,3,26,0,4,64,1,0,0,0,0,0,0,0,0,0,1,0,7,7,1,0,0,0,0,55,2,74,9,577,3,0,0,1,0,35,68,4.0,5,0.0,0,0,1,6,0,15,9,1,1498,8,60,14,10,0,0,4,4,0,49,269,1,33,20,185,1,0,0,6,72,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,2,2,0,0,0,0,0,17,6,257,3,123,0,0,0,2,1,21,64,5.0,6,0.0,0,1,0,1,0,12,7,2,2030,10,66,18,9,1,0,4,2,1,55096,198.0,Davis Wade Stadium at Scott Field,Starkville,MS,55082,Grass,1914,Mississippi State,911,Tennessee-Martin,902,Southeastern Conference,FBS,OVC,FCS,1
697052220111105,11/05/2011,697,522,103,Home,47,149,3,39,18,255,2,0,0,0,0,0,1,9,0,0,0,0,3,38,0,0,0,0,2,2,5,5,0,0,0,0,0,41,9,398,8,540,5,0,0,1,1,50,18,8.0,15,0.0,0,3,1,9,0,12,7,1,1941,3,25,21,9,0,0,5,3,1,29,148,1,63,32,379,2,3,1,3,47,0,2,43,0,1,1,0,0,0,0,0,0,0,3,1,2,2,1,1,0,0,0,25,7,274,4,250,3,1,1,1,1,47,25,3.0,13,1.0,10,2,1,9,0,7,20,1,1659,7,55,18,6,1,0,2,2,0,85709,228.0,Memorial Stadium at Owen Field,Norman,OK,81207,Grass,1923,Oklahoma,25354,Texas A&M,25354,Big 12 Conference,FBS,Big 12 Conference,FBS,1
698081120111105,11/05/2011,698,811,144,Home,28,106,0,36,22,247,2,0,0,4,66,0,0,0,0,0,0,0,1,13,0,0,0,0,2,2,2,2,0,0,0,0,0,20,7,278,5,310,0,0,0,1,0,48,34,2.0,14,1.0,13,0,3,3,0,4,10,1,1847,1,15,15,6,0,0,3,2,1,47,390,4,24,17,227,0,1,0,5,175,0,2,8,0,0,0,0,0,0,0,0,0,0,1,1,4,4,0,0,0,0,0,31,1,44,6,403,2,0,0,4,4,35,28,6.0,15,1.0,5,0,0,2,0,15,12,1,1753,5,58,7,3,1,1,8,4,1,17673,173.0,War Memorial Stadium,Laramie,WY,33500,FieldTurf,1950,Wyoming,5486,TCU,5486,Mountain West Conference,FBS,Mountain West Conference,FBS,0
